DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
01M188,PS 188 THE ISLAND SCHOOL,MS Core,Accelerated,Science,MS Science Other,27,1,27.0,27.0,27.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,Gen Ed,English,MS English Other,59,3,19.7,<15,26.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,Gen Ed,Math,MS Math Core,41,2,20.5,20.0,21.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,Gen Ed,Science,MS Science Core,54,3,18.0,<15,21.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,ICT,Math,MS Math Core,49,2,24.5,23.0,26.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,ICT,Science,MS Science Core,23,1,23.0,23.0,23.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,ICT & Acc,Math,MS Integrated Algebra,22,1,22.0,22.0,22.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,ICT & Acc,Science,MS Science Other,22,1,22.0,22.0,22.0
01M188,PS 188 THE ISLAND SCHOOL,MS Core,SC,Math,MS Math Core,13,1,13.0,13.0,13.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,English,HS English 09,93,7,13.3,<15,18.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,English,HS English 11,19,1,19.0,19.0,19.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,English,HS English 12,20,1,20.0,20.0,20.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,English,HS English Other,15,1,15.0,15.0,15.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Math,HS Algebra I,21,2,10.5,<15,<15
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Math,HS Algebra II,18,1,18.0,18.0,18.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Math,HS Geometry,26,1,26.0,26.0,26.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Math,HS Math Other,24,1,24.0,24.0,24.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Math,HS Pre-calculus,7,1,7.0,<15,<15
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Math,HS Technology,20,1,20.0,20.0,20.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Science,HS Chemistry,27,1,27.0,27.0,27.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Science,HS Earth Science,17,1,17.0,17.0,17.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Science,HS Living Environment,20,1,20.0,20.0,20.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Science,HS Other Life Science,40,2,20.0,15.0,25.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Social Studies,HS Global History,69,3,23.0,21.0,25.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Social Studies,HS Government & Econ,31,1,31.0,31.0,31.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,Gen Ed,Social Studies,HS US History,46,2,23.0,18.0,28.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,English,HS English 09,45,2,22.5,21.0,24.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,English,HS English 11,47,2,23.5,22.0,25.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,English,HS English 12,43,2,21.5,19.0,24.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,English,HS English Other,13,1,13.0,<15,<15
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Math,HS Algebra I,75,4,18.8,<15,23.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Math,HS Geometry,54,2,27.0,25.0,29.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Science,HS Earth Science,50,2,25.0,25.0,25.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Science,HS Living Environment,47,2,23.5,23.0,24.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Science,HS Other Life Science,26,1,26.0,26.0,26.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Social Studies,HS Global History,83,4,20.8,<15,28.0
01M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,HS Core,ICT,Social Studies,HS US History,29,1,29.0,29.0,29.0
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,192,9,21.3,19.0,23.0
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,192,9,21.3,19.0,23.0
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,SC,Math,MS Math Core,30,4,7.5,<6,13.0
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MS Core,SC,Science,MS Science Core,14,2,7.0,6.0,8.0
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Accelerated,Math,MS Integrated Algebra,17,1,17.0,17.0,17.0
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Gen Ed,English,MS English Core,204,11,18.5,<15,27.0
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Gen Ed,English,MS English Other,27,1,27.0,27.0,27.0
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Gen Ed,Math,MS Math Core,204,9,22.7,<15,>34
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Gen Ed,Science,MS Science Core,204,9,22.7,<15,>34
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Gen Ed,Science,MS Science Other,13,1,13.0,<15,<15
01M378,SCHOOL FOR GLOBAL LEADERS,MS Core,Gen Ed,Social Studies,MS Social Studies Core,79,4,19.8,<15,25.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,40,2,20.0,17.0,23.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,57,2,28.5,26.0,31.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,73,3,24.3,17.0,32.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,62,2,31.0,31.0,31.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,233,8,29.1,<15,>34
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,44,2,22.0,17.0,27.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,74,3,24.7,20.0,33.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,75,3,25.0,24.0,26.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,108,4,27.0,25.0,31.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,92,3,30.7,29.0,33.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,38,2,19.0,<15,24.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,68,3,22.7,18.0,26.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,34,1,34.0,34.0,34.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,106,4,26.5,20.0,34.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,152,6,25.3,21.0,28.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,88,3,29.3,24.0,32.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,60,2,30.0,26.0,34.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,65,2,32.5,32.0,33.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,English,HS English 09,80,3,26.7,25.0,30.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,English,HS English 10,67,3,22.3,<15,27.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,English,HS English 11,61,2,30.5,29.0,32.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,English,HS English 12,61,2,30.5,29.0,32.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,53,2,26.5,24.0,29.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,29,1,29.0,29.0,29.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,75,3,25.0,18.0,29.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,21,1,21.0,21.0,21.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,23,1,23.0,23.0,23.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,79,3,26.3,24.0,31.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,53,2,26.5,26.0,27.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,101,4,25.3,20.0,30.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,34,1,34.0,34.0,34.0
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,67,2,33.5,33.0,34.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,English,HS English 09,127,5,25.4,24.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,English,HS English 10,45,2,22.5,21.0,24.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,English,HS English Other,67,6,11.2,<15,22.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,44,2,22.0,20.0,24.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,38,3,12.7,<15,16.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Math,HS Geometry,61,3,20.3,<15,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Math,HS Math Other,21,2,10.5,<15,<15
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,71,3,23.7,22.0,25.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,40,2,20.0,17.0,23.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,53,2,26.5,26.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,59,3,19.7,18.0,22.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Science,HS Other Science,59,3,19.7,<15,25.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,94,4,23.5,18.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,45,2,22.5,21.0,24.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,18,1,18.0,18.0,18.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English 09,78,3,26.0,23.0,28.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English 10,47,2,23.5,23.0,24.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English 12,26,1,26.0,26.0,26.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,English,HS English Other,21,1,21.0,21.0,21.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Math,HS Algebra I,49,2,24.5,22.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Math,HS Algebra II,40,2,20.0,16.0,24.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Math,HS Geometry,46,2,23.0,20.0,26.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Chemistry,49,2,24.5,23.0,26.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Living Environment,56,2,28.0,28.0,28.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Science,HS Other Life Science,42,2,21.0,20.0,22.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Social Studies,HS Global History,106,4,26.5,25.0,28.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,45,2,22.5,21.0,24.0
01M450,EAST SIDE COMMUNITY SCHOOL,HS Core,ICT,Social Studies,HS US History,61,3,20.3,19.0,22.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,Gen Ed,English,MS English Core,150,6,25.0,24.0,26.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,Gen Ed,Math,MS Math Core,141,6,23.5,18.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,Gen Ed,Math,MS Math Other,44,3,14.7,<15,19.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,Gen Ed,Science,MS Science Core,149,6,24.8,23.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,148,6,24.7,22.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,ICT,English,MS English Core,149,6,24.8,23.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,ICT,Math,MS Math Core,150,6,25.0,23.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,ICT,Science,MS Science Core,150,6,25.0,22.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,151,6,25.2,23.0,27.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,SC,Math,MS Math Core,12,1,12.0,12.0,12.0
01M450,EAST SIDE COMMUNITY SCHOOL,MS Core,SC,Science,MS Science Core,13,1,13.0,13.0,13.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,English,HS English 09,28,1,28.0,28.0,28.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,22,1,22.0,22.0,22.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Math,HS Geometry,29,1,29.0,29.0,29.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,24,1,24.0,24.0,24.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,23,1,23.0,23.0,23.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Social Studies,HS Government & Econ,19,1,19.0,19.0,19.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,10,1,10.0,<15,<15
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,English,HS English 09,67,2,33.5,33.0,34.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,English,HS English 10,59,2,29.5,26.0,33.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Math,HS Algebra I,33,1,33.0,33.0,33.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Math,HS Geometry,31,1,31.0,31.0,31.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Science,HS Earth Science,61,2,30.5,28.0,33.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Science,HS Living Environment,33,1,33.0,33.0,33.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Social Studies,HS Global History,29,1,29.0,29.0,29.0
01M458,FORSYTH SATELLITE ACADEMY,HS Core,ICT,Social Studies,HS US History,16,1,16.0,16.0,16.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,7,1,7.0,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,23,2,11.5,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,18,2,9.0,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,8,1,8.0,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,8,1,8.0,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,10,1,10.0,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English 09,23,1,23.0,23.0,23.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English 10,21,1,21.0,21.0,21.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English 11,24,1,24.0,24.0,24.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,English,HS English Other,18,1,18.0,18.0,18.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,38,3,12.7,<15,18.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,21,1,21.0,21.0,21.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,32,1,32.0,32.0,32.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,49,2,24.5,19.0,30.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,36,2,18.0,15.0,21.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,44,3,14.7,<15,17.0
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,14,1,14.0,<15,<15
01M509,MARTA VALLE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,20,2,10.0,<15,<15
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,131,6,21.8,<15,29.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,122,5,24.4,<15,33.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,320,12,26.7,<15,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,168,6,28.0,17.0,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,476,21,22.7,<15,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,180,9,20.0,<15,26.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,40,3,13.3,<15,16.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,108,6,18.0,<15,25.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,72,4,18.0,<15,23.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,32,2,16.0,<15,24.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,154,7,22.0,<15,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,184,7,26.3,17.0,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,19,1,19.0,19.0,19.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,130,5,26.0,<15,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,228,11,20.7,<15,>34
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,186,6,31.0,25.0,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,180,8,22.5,<15,34.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,ICT,English,HS English 12,53,2,26.5,26.0,27.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,53,2,26.5,21.0,32.0
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,27,2,13.5,<15,20.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 09,113,4,28.3,21.0,31.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 10,96,3,32.0,29.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 11,82,3,27.3,23.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English 12,121,4,30.3,27.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,English,HS English Other,61,2,30.5,29.0,32.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Algebra I,7,1,7.0,<15,<15
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Algebra II,115,4,28.8,26.0,31.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Geometry,120,4,30.0,27.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Math Other,143,5,28.6,20.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Pre-calculus,24,1,24.0,24.0,24.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Statistics,34,1,34.0,34.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Math,HS Technology,70,3,23.3,19.0,26.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Science,HS Chemistry,143,5,28.6,22.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Science,HS Living Environment,38,2,19.0,<15,26.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Science,HS Other Life Science,156,5,31.2,27.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Science,HS Other Science,34,1,34.0,34.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Science,HS Physics,126,4,31.5,29.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Global History,228,7,32.6,29.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Government & Econ,126,4,31.5,29.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Social Studies Other,128,4,32.0,28.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS US History,84,3,28.0,24.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 09,89,3,29.7,26.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 10,64,2,32.0,31.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 11,55,2,27.5,21.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 12,33,1,33.0,33.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Algebra I,20,2,10.0,<15,<15
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Algebra II,63,2,31.5,29.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Geometry,90,3,30.0,28.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Technology,50,2,25.0,17.0,33.0
