School Name,Regents Exam,Year,Total Tested,Mean Score,Percent Scoring Below 65,Percent Scoring 65 or Above,Percent Scoring 80 or Above,Period,Asian_Percent,Black_Percent,Hispanic_Percent,White_Percent,School Type,School Level,latitude,longitude,formatted_address,ZIP Code,Neighborhood
The High School for Global Citizenship,Common Core Algebra,2019,89,66.32,26.96,73.04,14.59,pre-COVID,0.0,78.65,21.35,0.0,General Academic,High school,40.669805,-73.960689,883 CLASSON AVENUE,11225,East Flatbush - Flatbush
The High School for Global Citizenship,Common Core English,2023,90,65.94,37.82,62.18,25.58,COVID,0.0,85.56,14.44,0.0,General Academic,High school,40.669805,-73.960689,883 CLASSON AVENUE,11225,East Flatbush - Flatbush
The High School for Global Citizenship,Common Core English,2022,92,59.92,53.24,46.76,13.04,COVID,6.52,76.09,17.39,0.0,General Academic,High school,40.669805,-73.960689,883 CLASSON AVENUE,11225,East Flatbush - Flatbush
The High School for Global Citizenship,Common Core English,2019,105,65.45,33.33,66.67,15.24,pre-COVID,0.0,76.19,23.81,0.0,General Academic,High school,40.669805,-73.960689,883 CLASSON AVENUE,11225,East Flatbush - Flatbush
The High School for Global Citizenship,Common Core Algebra,2017,119,61.32,55.43,44.57,2.5,pre-COVID,6.72,83.19,10.08,0.0,General Academic,High school,40.669805,-73.960689,883 CLASSON AVENUE,11225,East Flatbush - Flatbush
The High School for Global Citizenship,Common Core English,2017,128,55.07,53.1,46.9,14.82,pre-COVID,5.47,81.25,13.28,0.0,General Academic,High school,40.669805,-73.960689,883 CLASSON AVENUE,11225,East Flatbush - Flatbush
The High School For Language And Diplomacy,Living Environment,2022,10,68.3,30.0,70.0,30.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core Algebra,2022,11,60.0,54.5,45.5,9.1,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core Algebra,2023,11,63.7,36.4,63.6,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Living Environment,2020,19,49.85,89.47,10.53,0.0,COVID,0.0,47.37,52.63,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core Algebra,2020,31,55.59,70.95,29.05,0.0,COVID,0.0,38.71,61.29,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core English,2023,35,71.02,22.88,77.12,37.17,COVID,0.0,31.43,68.57,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core English,2020,44,73.02,22.73,77.27,45.46,COVID,15.91,31.82,52.27,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Living Environment,2018,74,63.34,50.03,49.97,8.12,pre-COVID,16.22,32.43,51.35,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core Algebra,2019,79,65.39,41.81,58.21,18.97,pre-COVID,15.19,20.25,64.56,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core English,2019,80,71.21,20.0,80.0,38.75,pre-COVID,36.25,22.5,41.25,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Living Environment,2019,86,70.2,30.23,69.77,27.92,pre-COVID,20.93,22.09,56.98,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Living Environment,2017,94,66.61,38.3,61.7,21.26,pre-COVID,27.66,25.53,46.81,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core Algebra,2018,96,59.56,63.54,36.46,5.21,pre-COVID,19.79,27.08,53.12,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core English,2018,106,67.14,31.15,68.85,26.42,pre-COVID,36.79,19.81,43.4,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core English,2017,107,69.76,21.48,78.52,32.69,pre-COVID,38.32,17.76,43.93,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School For Language And Diplomacy,Common Core Algebra,2017,148,67.07,35.82,64.18,18.24,pre-COVID,26.35,20.95,52.7,0.0,General Academic,High school,40.735361,-73.987064,40 IRVING PLACE,10003,Union Square - Lower East Side
The High School of Fashion Industries,Common Core Algebra,2021,16,65.75,31.24,68.76,6.26,COVID,0.0,43.75,56.25,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2021,20,61.5,35.02,64.98,9.98,COVID,0.0,40.0,60.0,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core English,2022,79,64.97,34.15,65.85,12.65,COVID,0.0,31.65,68.35,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2020,82,57.31,74.39,25.61,3.63,COVID,0.0,29.27,70.73,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core Algebra,2020,125,55.45,75.24,24.82,1.62,COVID,0.0,36.0,64.0,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core Algebra,2023,284,67.49,38.38,61.62,23.98,COVID,3.87,24.3,67.25,4.58,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2023,293,67.86,37.9,62.1,21.82,COVID,3.75,24.23,65.19,6.83,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2022,297,66.92,37.34,62.66,14.49,COVID,3.03,31.65,58.25,7.07,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core Algebra,2022,307,63.2,47.54,52.46,6.2,COVID,2.93,33.55,58.96,4.56,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core English,2020,335,80.46,11.33,88.67,63.62,COVID,0.0,29.55,62.99,7.46,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core English,2019,349,82.09,7.19,92.81,70.77,pre-COVID,8.02,32.66,59.31,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core English,2018,367,79.5,8.75,91.25,60.75,pre-COVID,4.9,38.96,53.13,3.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core English,2017,374,82.08,3.25,96.75,72.2,pre-COVID,8.02,37.7,54.28,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2018,386,73.89,19.17,80.83,38.05,pre-COVID,0.0,28.76,65.54,5.7,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2017,393,71.91,21.1,78.9,28.25,pre-COVID,6.87,35.11,58.02,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core English,2023,393,78.31,10.21,89.79,51.63,COVID,3.31,29.52,62.6,4.58,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core Algebra,2018,395,65.88,36.17,63.83,12.69,pre-COVID,0.0,32.15,62.53,5.32,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Living Environment,2019,425,72.78,25.18,74.82,34.14,pre-COVID,5.88,30.35,59.06,4.71,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core Algebra,2017,476,69.94,23.3,76.7,18.69,pre-COVID,6.3,36.13,57.56,0.0,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The High School of Fashion Industries,Common Core Algebra,2019,519,67.81,33.52,66.48,16.76,pre-COVID,4.82,31.02,59.54,4.62,Career Technical,High school,40.745677,-73.996354,225 WEST 24 STREET,10011,Chelsea - Clinton
The Laboratory School of Finance and Technology,Common Core Algebra,2022,28,76.7,3.6,96.4,46.4,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core Algebra,2020,29,73.1,10.3,89.7,13.8,COVID,0.0,20.69,79.31,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core Algebra,2023,31,77.6,0.0,100.0,22.6,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core Algebra,2017,39,82.4,0.0,100.0,82.1,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core Algebra,2019,51,74.9,11.8,88.2,33.3,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Living Environment,2023,60,59.5,63.3,36.7,6.7,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Living Environment,2019,81,60.53,53.04,46.96,7.45,pre-COVID,0.0,16.05,83.95,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core Algebra,2018,81,76.1,11.13,88.87,43.24,pre-COVID,0.0,24.69,75.31,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Living Environment,2018,84,68.27,33.31,66.69,17.84,pre-COVID,0.0,20.24,79.76,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core English,2022,86,70.09,30.2,69.8,39.53,COVID,0.0,11.63,88.37,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core English,2017,96,69.7,30.2,69.8,47.9,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core English,2019,116,75.7,15.5,84.5,47.4,pre-COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core English,2023,123,73.5,22.0,78.0,43.1,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
The Laboratory School of Finance and Technology,Common Core English,2018,140,66.85,33.56,66.44,28.58,pre-COVID,0.0,17.86,82.14,0.0,General Academic,High school,40.813612,-73.920851,360 EAST 145 STREET,10454,Hunts Point - Mott Haven
"The Marie Curie School for Medicine, Nursing, and Health Professions",Living Environment,2020,34,54.93,76.48,23.52,0.0,COVID,0.0,44.12,55.88,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Living Environment,2022,44,59.87,61.4,38.67,11.35,COVID,0.0,27.27,72.73,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Living Environment,2023,44,62.04,56.83,43.17,11.36,COVID,0.0,29.55,70.45,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core English,2023,49,57.43,51.04,48.96,12.21,COVID,0.0,38.78,61.22,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core Algebra,2020,52,58.18,69.19,30.81,0.0,COVID,0.0,34.62,65.38,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core English,2020,53,62.47,41.54,58.46,20.76,COVID,0.0,28.3,71.7,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core Algebra,2022,73,53.38,82.16,17.84,0.0,COVID,0.0,26.03,73.97,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core Algebra,2023,100,53.23,78.0,22.0,2.02,COVID,0.0,31.0,69.0,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Living Environment,2019,115,61.92,56.54,43.46,4.34,pre-COVID,0.0,40.0,60.0,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Living Environment,2018,123,64.7,49.58,50.42,17.86,pre-COVID,0.0,34.15,65.85,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core English,2018,125,59.86,47.2,52.8,18.41,pre-COVID,0.0,34.4,65.6,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core English,2019,126,67.6,29.35,70.65,23.03,pre-COVID,0.0,42.06,57.94,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core English,2022,127,58.16,56.72,43.28,17.34,COVID,0.0,29.92,70.08,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core English,2017,131,70.4,22.88,77.12,36.65,pre-COVID,0.0,42.75,57.25,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Living Environment,2017,137,61.82,51.81,48.19,3.69,pre-COVID,0.0,40.88,59.12,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core Algebra,2019,146,63.03,52.74,47.26,8.26,pre-COVID,0.0,36.99,63.01,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core Algebra,2017,155,60.91,58.06,41.94,3.23,pre-COVID,0.0,45.16,54.84,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
"The Marie Curie School for Medicine, Nursing, and Health Professions",Common Core Algebra,2018,162,60.36,58.61,41.39,2.45,pre-COVID,3.7,35.19,61.11,0.0,General Academic,High school,40.875636,-73.901565,120 WEST 231 STREET,10463,Kingsbridge - Riverdale
The Maxine Greene HS for Imaginative Inquiry,Living Environment,2020,10,59.5,70.0,30.0,10.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.774891,-73.985608,122 AMSTERDAM AVENUE,10023,Upper West Side
The Maxine Greene HS for Imaginative Inquiry,Common Core English,2023,24,67.4,33.3,66.7,16.7,COVID,0.0,25.0,75.0,0.0,General Academic,High school,40.774891,-73.985608,122 AMSTERDAM AVENUE,10023,Upper West Side
The Maxine Greene HS for Imaginative Inquiry,Common Core Algebra,2023,25,59.0,40.0,60.0,0.0,COVID,0.0,0.0,100.0,0.0,General Academic,High school,40.774891,-73.985608,122 AMSTERDAM AVENUE,10023,Upper West Side
The Maxine Greene HS for Imaginative Inquiry,Common Core English,2020,26,62.59,42.31,57.69,11.53,COVID,0.0,46.15,53.85,0.0,General Academic,High school,40.774891,-73.985608,122 AMSTERDAM AVENUE,10023,Upper West Side
The Maxine Greene HS for Imaginative Inquiry,Common Core English,2022,26,67.6,30.75,69.25,26.94,COVID,0.0,30.77,69.23,0.0,General Academic,High school,40.774891,-73.985608,122 AMSTERDAM AVENUE,10023,Upper West Side
The Maxine Greene HS for Imaginative Inquiry,Living Environment,2023,33,62.17,36.34,63.66,6.03,COVID,0.0,30.3,69.7,0.0,General Academic,High school,40.774891,-73.985608,122 AMSTERDAM AVENUE,10023,Upper West Side
