DBN,School Name,Regents Exam,Exam,Year,Mean Score,Total Tested,Black_Percent,Hispanic_Percent,Asian_Percent,White_Percent,Teacher_Count,School Type,CTE,Transfer,ELL_Percent,EconDisadvantaged_Pct,SpecialEd_Pct,Homeless_Pct,NeedsIndex,ATTENDANCE_RATE,ClassSize_Algebra,ClassSize_Biology,ClassSize,NYSED_School_Name,INSTITUTION_ID,latitude,longitude,ZIP Code,Neighborhood
76K474,PROGRESS High School for Professional Careers,Common Core English,ELA,2022,54.66,91,21.98,78.02,0.0,0.0,31,General Academic,0.0,0.0,14.0,88.0,30.0,12.0,1.0,79.0,12.0,19.0,15.5,PROGRESS HS-PROFESSIONAL CAREERS,800000043501.0,40.711134,-73.938921,11211,Greenpoint
76K477,East Williamsburg Scholars Academy,Common Core English,ELA,2022,57.79,83,24.1,75.9,0.0,0.0,37,General Academic,0.0,0.0,31.0,90.0,20.0,13.0,1.0,80.0,23.0,13.0,18.0,EAST WILLIAMSBURG SCHOLARS,800000043508.0,40.711134,-73.938921,11211,Greenpoint
76K477,East Williamsburg Scholars Academy,Living Environment,Living_Env,2022,60.36,93,15.05,84.95,0.0,0.0,37,General Academic,0.0,0.0,31.0,90.0,20.0,13.0,1.0,80.0,23.0,13.0,13.0,EAST WILLIAMSBURG SCHOLARS,800000043508.0,40.711134,-73.938921,11211,Greenpoint
76K477,East Williamsburg Scholars Academy,Common Core Algebra,Algebra_I,2022,54.89,125,9.6,90.4,0.0,0.0,37,General Academic,0.0,0.0,31.0,90.0,20.0,13.0,1.0,80.0,23.0,13.0,23.0,EAST WILLIAMSBURG SCHOLARS,800000043508.0,40.711134,-73.938921,11211,Greenpoint
76K483,The Urban Assembly School for Law and Justice,Living Environment,Living_Env,2022,65.29,71,61.97,38.03,0.0,0.0,29,General Academic,0.0,0.0,4.0,80.0,20.0,3.0,1.0,83.0,17.0,24.0,24.0,URBAN ASSMBLY SCH-LAW & JSTCE,800000058090.0,40.694629,-73.988323,11201,Downtown - Heights - Park Slope
76K483,The Urban Assembly School for Law and Justice,Common Core English,ELA,2022,76.34,100,72.0,28.0,0.0,0.0,29,General Academic,0.0,0.0,4.0,80.0,20.0,3.0,1.0,83.0,17.0,24.0,20.5,URBAN ASSMBLY SCH-LAW & JSTCE,800000058090.0,40.694629,-73.988323,11201,Downtown - Heights - Park Slope
76K483,The Urban Assembly School for Law and Justice,Common Core Algebra,Algebra_I,2022,55.9,105,65.71,34.29,0.0,0.0,29,General Academic,0.0,0.0,4.0,80.0,20.0,3.0,1.0,83.0,17.0,24.0,17.0,URBAN ASSMBLY SCH-LAW & JSTCE,800000058090.0,40.694629,-73.988323,11201,Downtown - Heights - Park Slope
76K485,High School of Telecommunication Arts and Technology,Common Core English,ELA,2022,52.2,10,0.0,100.0,0.0,0.0,97,General Academic,0.0,0.0,12.0,78.0,20.0,3.0,1.0,91.0,24.0,21.0,22.5,HIGH SCHOOL OF TELECOMMUNICATION,800000043487.0,40.636721,-74.023419,11220,Sunset Park
76K485,High School of Telecommunication Arts and Technology,Living Environment,Living_Env,2022,68.02,161,3.73,53.42,24.22,18.63,97,General Academic,0.0,0.0,12.0,78.0,20.0,3.0,1.0,91.0,24.0,21.0,21.0,HIGH SCHOOL OF TELECOMMUNICATION,800000043487.0,40.636721,-74.023419,11220,Sunset Park
76K485,High School of Telecommunication Arts and Technology,Common Core Algebra,Algebra_I,2022,59.8,213,2.82,56.34,22.54,18.31,97,General Academic,0.0,0.0,12.0,78.0,20.0,3.0,1.0,91.0,24.0,21.0,24.0,HIGH SCHOOL OF TELECOMMUNICATION,800000043487.0,40.636721,-74.023419,11220,Sunset Park
76K490,Fort Hamilton High School,Common Core English,ELA,2022,68.25,344,2.62,40.12,30.52,26.74,224,General Academic,0.0,0.0,15.0,72.0,16.0,4.0,1.0,83.0,17.0,17.0,17.0,FORT HAMILTON HIGH SCHOOL,800000043479.0,40.626827,-74.038103,11209,Bensonhurst - Bay Ridge
76K490,Fort Hamilton High School,Living Environment,Living_Env,2022,72.21,602,3.16,32.56,30.9,33.39,224,General Academic,0.0,0.0,15.0,72.0,16.0,4.0,1.0,83.0,17.0,17.0,17.0,FORT HAMILTON HIGH SCHOOL,800000043479.0,40.626827,-74.038103,11209,Bensonhurst - Bay Ridge
76K490,Fort Hamilton High School,Common Core Algebra,Algebra_I,2022,67.68,617,3.24,33.71,29.5,33.55,224,General Academic,0.0,0.0,15.0,72.0,16.0,4.0,1.0,83.0,17.0,17.0,17.0,FORT HAMILTON HIGH SCHOOL,800000043479.0,40.626827,-74.038103,11209,Bensonhurst - Bay Ridge
76K498,Brooklyn High School for Law and Technology,Living Environment,Living_Env,2022,62.4,70,68.57,31.43,0.0,0.0,40,General Academic,0.0,0.0,8.0,86.0,21.0,9.0,1.0,81.0,21.0,22.0,22.0,BROOKLYN HIGH SCHOOL-LAW AND TECH,800000043482.0,40.688399,-73.920603,11221,Williamsburg - Bushwick
76K498,Brooklyn High School for Law and Technology,Common Core Algebra,Algebra_I,2022,53.59,88,69.32,30.68,0.0,0.0,40,General Academic,0.0,0.0,8.0,86.0,21.0,9.0,1.0,81.0,21.0,22.0,21.0,BROOKLYN HIGH SCHOOL-LAW AND TECH,800000043482.0,40.688399,-73.920603,11221,Williamsburg - Bushwick
76K498,Brooklyn High School for Law and Technology,Common Core English,ELA,2022,69.95,149,65.77,34.23,0.0,0.0,40,General Academic,0.0,0.0,8.0,86.0,21.0,9.0,1.0,81.0,21.0,22.0,21.5,BROOKLYN HIGH SCHOOL-LAW AND TECH,800000043482.0,40.688399,-73.920603,11221,Williamsburg - Bushwick
76K519,Cobble Hill School of American Studies,Living Environment,Living_Env,2022,55.59,56,51.79,48.21,0.0,0.0,26,General Academic,0.0,0.0,8.0,74.0,18.0,12.0,1.0,76.0,15.0,24.0,24.0,COBBLE HILL SCHOOL-AMERICAN STUDIES,800000043471.0,40.684869,-73.990884,11201,Downtown - Heights - Park Slope
76K519,Cobble Hill School of American Studies,Common Core Algebra,Algebra_I,2022,49.58,62,51.61,48.39,0.0,0.0,26,General Academic,0.0,0.0,8.0,74.0,18.0,12.0,1.0,76.0,15.0,24.0,15.0,COBBLE HILL SCHOOL-AMERICAN STUDIES,800000043471.0,40.684869,-73.990884,11201,Downtown - Heights - Park Slope
76K519,Cobble Hill School of American Studies,Common Core English,ELA,2022,68.83,145,66.9,28.28,4.83,0.0,26,General Academic,0.0,0.0,8.0,74.0,18.0,12.0,1.0,76.0,15.0,24.0,19.5,COBBLE HILL SCHOOL-AMERICAN STUDIES,800000043471.0,40.684869,-73.990884,11201,Downtown - Heights - Park Slope
76K558,Williamsburg High School for Architecture and Design,Common Core Algebra,Algebra_I,2022,65.34,81,28.4,71.6,0.0,0.0,34,Career Technical,1.0,0.0,4.0,81.0,24.0,7.0,1.0,90.0,17.0,17.0,17.0,WILLAMSBURG HS-ARCH & DESIGN,800000058092.0,40.715561,-73.954815,11211,Greenpoint
76K558,Williamsburg High School for Architecture and Design,Living Environment,Living_Env,2022,67.61,96,23.96,76.04,0.0,0.0,34,Career Technical,1.0,0.0,4.0,81.0,24.0,7.0,1.0,90.0,17.0,17.0,17.0,WILLAMSBURG HS-ARCH & DESIGN,800000058092.0,40.715561,-73.954815,11211,Greenpoint
76K559,Life Academy High School for Film and Music,Common Core English,ELA,2022,58.92,60,28.33,48.33,0.0,23.33,17,General Academic,0.0,0.0,26.0,81.0,24.0,10.0,1.0,80.0,29.0,27.0,28.0,LIFE ACAD HS FOR FILM AND MUSIC,800000060392.0,40.593028,-73.986313,11214,Bensonhurst - Bay Ridge
76K559,Life Academy High School for Film and Music,Living Environment,Living_Env,2022,57.42,61,13.11,55.74,0.0,31.15,17,General Academic,0.0,0.0,26.0,81.0,24.0,10.0,1.0,80.0,29.0,27.0,27.0,LIFE ACAD HS FOR FILM AND MUSIC,800000060392.0,40.593028,-73.986313,11214,Bensonhurst - Bay Ridge
76K559,Life Academy High School for Film and Music,Common Core Algebra,Algebra_I,2022,63.54,77,0.0,53.25,16.88,29.87,17,General Academic,0.0,0.0,26.0,81.0,24.0,10.0,1.0,80.0,29.0,27.0,29.0,LIFE ACAD HS FOR FILM AND MUSIC,800000060392.0,40.593028,-73.986313,11214,Bensonhurst - Bay Ridge
76K561,Williamsburg Preparatory School,Common Core Algebra,Algebra_I,2022,68.4,89,19.1,80.9,0.0,0.0,53,General Academic,0.0,0.0,5.0,77.0,21.0,5.0,1.0,86.0,26.0,25.0,26.0,WILLIAMSBURG PREPARATORY SCHOOL,800000058100.0,40.715561,-73.954815,11211,Greenpoint
76K561,Williamsburg Preparatory School,Living Environment,Living_Env,2022,67.76,107,15.89,78.5,5.61,0.0,53,General Academic,0.0,0.0,5.0,77.0,21.0,5.0,1.0,86.0,26.0,25.0,25.0,WILLIAMSBURG PREPARATORY SCHOOL,800000058100.0,40.715561,-73.954815,11211,Greenpoint
76K561,Williamsburg Preparatory School,Common Core English,ELA,2022,74.5,163,19.63,73.62,0.0,6.75,53,General Academic,0.0,0.0,5.0,77.0,21.0,5.0,1.0,86.0,26.0,25.0,25.5,WILLIAMSBURG PREPARATORY SCHOOL,800000058100.0,40.715561,-73.954815,11211,Greenpoint
76K605,George Westinghouse Career and Technical Education,Living Environment,Living_Env,2022,60.95,105,63.81,36.19,0.0,0.0,53,Career Technical,1.0,0.0,4.0,84.0,24.0,6.0,1.0,82.0,26.0,32.0,32.0,GEORGE WESTINGHOUSE CAREER/TECH HS,800000043475.0,40.695444,-73.986105,11201,Downtown - Heights - Park Slope
76K605,George Westinghouse Career and Technical Education,Common Core Algebra,Algebra_I,2022,59.25,113,68.14,31.86,0.0,0.0,53,Career Technical,1.0,0.0,4.0,84.0,24.0,6.0,1.0,82.0,26.0,32.0,26.0,GEORGE WESTINGHOUSE CAREER/TECH HS,800000043475.0,40.695444,-73.986105,11201,Downtown - Heights - Park Slope
76K605,George Westinghouse Career and Technical Education,Common Core English,ELA,2022,63.68,142,67.61,27.46,4.93,0.0,53,Career Technical,1.0,0.0,4.0,84.0,24.0,6.0,1.0,82.0,26.0,32.0,29.0,GEORGE WESTINGHOUSE CAREER/TECH HS,800000043475.0,40.695444,-73.986105,11201,Downtown - Heights - Park Slope
76K620,William E. Grady Career and Technical Education High School,Common Core English,ELA,2022,61.15,41,31.71,31.71,19.51,17.07,51,Career Technical,1.0,0.0,12.0,84.0,38.0,8.0,1.0,79.0,15.0,15.0,15.0,WILLIAM E GRADY CAREER AND TECH,800000043462.0,40.583263,-73.963764,11235,Coney Island - Sheepshead Bay 
76K620,William E. Grady Career and Technical Education High School,Common Core Algebra,Algebra_I,2022,58.33,88,35.23,30.68,0.0,34.09,51,Career Technical,1.0,0.0,12.0,84.0,38.0,8.0,1.0,79.0,15.0,15.0,15.0,WILLIAM E GRADY CAREER AND TECH,800000043462.0,40.583263,-73.963764,11235,Coney Island - Sheepshead Bay 
76K620,William E. Grady Career and Technical Education High School,Living Environment,Living_Env,2022,60.85,104,37.5,31.73,0.0,30.77,51,Career Technical,1.0,0.0,12.0,84.0,38.0,8.0,1.0,79.0,15.0,15.0,15.0,WILLIAM E GRADY CAREER AND TECH,800000043462.0,40.583263,-73.963764,11235,Coney Island - Sheepshead Bay 
76K656,Brooklyn High School of the Arts,Living Environment,Living_Env,2022,68.96,125,62.4,28.8,0.0,8.8,67,General Academic,0.0,0.0,1.0,70.0,17.0,4.0,1.0,86.0,21.0,18.0,18.0,BROOKLYN HIGH SCHOOL OF THE ARTS,800000043459.0,40.683951,-73.980266,11217,Downtown - Heights - Park Slope
76K656,Brooklyn High School of the Arts,Common Core Algebra,Algebra_I,2022,65.63,136,58.82,28.68,4.41,8.09,67,General Academic,0.0,0.0,1.0,70.0,17.0,4.0,1.0,86.0,21.0,18.0,21.0,BROOKLYN HIGH SCHOOL OF THE ARTS,800000043459.0,40.683951,-73.980266,11217,Downtown - Heights - Park Slope
76K656,Brooklyn High School of the Arts,Common Core English,ELA,2022,82.75,471,54.14,29.94,6.58,9.34,67,General Academic,0.0,0.0,1.0,70.0,17.0,4.0,1.0,86.0,21.0,18.0,19.5,BROOKLYN HIGH SCHOOL OF THE ARTS,800000043459.0,40.683951,-73.980266,11217,Downtown - Heights - Park Slope
76K669,Research and Service High School,Living Environment,Living_Env,2022,48.8,12,100.0,0.0,0.0,0.0,16,Transfer School,0.0,1.0,4.0,86.0,25.0,12.0,1.0,47.0,9.0,13.0,13.0,RESEARCH AND SERVICE HIGH SCHOOL,800000077830.0,40.678478,-73.931604,11213,Bedford Stuyvesant - Crown Heights
76K669,Research and Service High School,Common Core English,ELA,2022,54.8,49,100.0,0.0,0.0,0.0,16,Transfer School,0.0,1.0,4.0,86.0,25.0,12.0,1.0,47.0,9.0,13.0,11.0,RESEARCH AND SERVICE HIGH SCHOOL,800000077830.0,40.678478,-73.931604,11213,Bedford Stuyvesant - Crown Heights
76K688,The Brooklyn Academy of Global Finance,Living Environment,Living_Env,2022,59.98,33,45.45,54.55,0.0,0.0,17,General Academic,0.0,0.0,14.0,98.0,28.0,15.0,1.0,83.0,25.0,15.0,15.0,BROOKYLN ACADEMY OF GLOBAL FINANCE,800000065483.0,40.691467,-73.932254,11221,Williamsburg - Bushwick
76K688,The Brooklyn Academy of Global Finance,Common Core English,ELA,2022,50.97,37,70.27,29.73,0.0,0.0,17,General Academic,0.0,0.0,14.0,98.0,28.0,15.0,1.0,83.0,25.0,15.0,20.0,BROOKYLN ACADEMY OF GLOBAL FINANCE,800000065483.0,40.691467,-73.932254,11221,Williamsburg - Bushwick
76K688,The Brooklyn Academy of Global Finance,Common Core Algebra,Algebra_I,2022,52.5,40,50.0,50.0,0.0,0.0,17,General Academic,0.0,0.0,14.0,98.0,28.0,15.0,1.0,83.0,25.0,15.0,25.0,BROOKYLN ACADEMY OF GLOBAL FINANCE,800000065483.0,40.691467,-73.932254,11221,Williamsburg - Bushwick
76K728,Liberation Diploma Plus,Common Core English,ELA,2022,61.02,38,63.16,36.84,0.0,0.0,14,Transfer School,0.0,1.0,7.0,91.0,42.0,9.0,1.0,45.0,5.0,8.0,6.5,LIBERATION DIPLOMA PLUS,800000060402.0,40.576976,-73.985413,11224,Coney Island - Sheepshead Bay 
76R047,CSI High School for International Studies,Common Core Algebra,Algebra_I,2022,73.31,104,0.0,35.58,24.04,40.38,26,General Academic,0.0,0.0,1.0,59.0,19.0,0.0,1.0,93.0,22.0,24.0,22.0,CSI HS-INTERNATIONAL STUDIES,800000059073.0,40.581958,-74.159343,10314,Willowbrook
76R047,CSI High School for International Studies,Living Environment,Living_Env,2022,79.11,117,0.0,28.21,29.91,41.88,26,General Academic,0.0,0.0,1.0,59.0,19.0,0.0,1.0,93.0,22.0,24.0,24.0,CSI HS-INTERNATIONAL STUDIES,800000059073.0,40.581958,-74.159343,10314,Willowbrook
76R064,Gaynor McCown Expeditionary Learning School,Common Core Algebra,Algebra_I,2022,69.76,80,0.0,22.5,15.0,62.5,32,General Academic,0.0,0.0,2.0,55.0,27.0,2.0,1.0,87.0,20.0,19.0,20.0,GAYNOR MCCOWN EXPEDITIONARY LEARNING,800000062367.0,40.581958,-74.159343,10314,Willowbrook
76R064,Gaynor McCown Expeditionary Learning School,Living Environment,Living_Env,2022,72.1,84,0.0,26.19,14.29,59.52,32,General Academic,0.0,0.0,2.0,55.0,27.0,2.0,1.0,87.0,20.0,19.0,19.0,GAYNOR MCCOWN EXPEDITIONARY LEARNING,800000062367.0,40.581958,-74.159343,10314,Willowbrook
76R440,New Dorp High School,Common Core Algebra,Algebra_I,2022,65.71,507,0.0,38.46,17.16,44.38,209,General Academic,0.0,0.0,7.0,63.0,24.0,3.0,1.0,90.0,21.0,21.0,21.0,NEW DORP HIGH SCHOOL,800000041743.0,40.570909,-74.105878,10306,South Beach - Tottenville 
76R440,New Dorp High School,Living Environment,Living_Env,2022,70.73,579,10.19,29.88,17.44,42.49,209,General Academic,0.0,0.0,7.0,63.0,24.0,3.0,1.0,90.0,21.0,21.0,21.0,NEW DORP HIGH SCHOOL,800000041743.0,40.570909,-74.105878,10306,South Beach - Tottenville 
76R440,New Dorp High School,Common Core English,ELA,2022,73.82,707,8.63,26.87,15.13,49.36,209,General Academic,0.0,0.0,7.0,63.0,24.0,3.0,1.0,90.0,21.0,21.0,21.0,NEW DORP HIGH SCHOOL,800000041743.0,40.570909,-74.105878,10306,South Beach - Tottenville 
76R445,Port Richmond High School,Living Environment,Living_Env,2022,62.24,294,19.39,61.56,8.16,10.88,128,General Academic,0.0,0.0,12.0,83.0,33.0,6.0,1.0,80.0,14.0,14.0,14.0,PORT RICHMOND HIGH SCHOOL,800000041744.0,40.635562,-74.141924,10302,Port Richmond
76R445,Port Richmond High School,Common Core Algebra,Algebra_I,2022,58.11,316,23.42,59.18,6.33,11.08,128,General Academic,0.0,0.0,12.0,83.0,33.0,6.0,1.0,80.0,14.0,14.0,14.0,PORT RICHMOND HIGH SCHOOL,800000041744.0,40.635562,-74.141924,10302,Port Richmond
76R445,Port Richmond High School,Common Core English,ELA,2022,62.12,372,22.85,54.57,7.8,14.78,128,General Academic,0.0,0.0,12.0,83.0,33.0,6.0,1.0,80.0,14.0,14.0,14.0,PORT RICHMOND HIGH SCHOOL,800000041744.0,40.635562,-74.141924,10302,Port Richmond
76R450,Curtis High School,Common Core English,ELA,2022,63.07,128,33.59,54.69,0.0,11.72,141,General Academic,0.0,0.0,9.0,78.0,21.0,4.0,1.0,89.0,14.0,15.0,14.5,CURTIS HIGH SCHOOL,800000041745.0,40.645436,-74.082149,10301,Stapleton - St. George
76R450,Curtis High School,Living Environment,Living_Env,2022,62.36,383,33.16,51.7,7.31,7.83,141,General Academic,0.0,0.0,9.0,78.0,21.0,4.0,1.0,89.0,14.0,15.0,15.0,CURTIS HIGH SCHOOL,800000041745.0,40.645436,-74.082149,10301,Stapleton - St. George
76R450,Curtis High School,Common Core Algebra,Algebra_I,2022,58.47,486,32.3,50.62,6.17,10.91,141,General Academic,0.0,0.0,9.0,78.0,21.0,4.0,1.0,89.0,14.0,15.0,14.0,CURTIS HIGH SCHOOL,800000041745.0,40.645436,-74.082149,10301,Stapleton - St. George
76R455,Tottenville High School,Common Core English,ELA,2022,57.19,38,0.0,26.32,0.0,73.68,230,General Academic,0.0,0.0,3.0,44.0,23.0,1.0,1.0,87.0,22.0,24.0,23.0,TOTTENVILLE HIGH SCHOOL,800000041746.0,40.528152,-74.193431,10312,South Beach - Tottenville 
76R455,Tottenville High School,Common Core Algebra,Algebra_I,2022,65.89,648,2.93,17.75,9.41,69.91,230,General Academic,0.0,0.0,3.0,44.0,23.0,1.0,1.0,87.0,22.0,24.0,22.0,TOTTENVILLE HIGH SCHOOL,800000041746.0,40.528152,-74.193431,10312,South Beach - Tottenville 
76R455,Tottenville High School,Living Environment,Living_Env,2022,70.68,655,2.29,16.18,10.38,71.15,230,General Academic,0.0,0.0,3.0,44.0,23.0,1.0,1.0,87.0,22.0,24.0,24.0,TOTTENVILLE HIGH SCHOOL,800000041746.0,40.528152,-74.193431,10312,South Beach - Tottenville 
76R460,Susan E. Wagner High School,Common Core English,ELA,2022,66.43,38,15.79,52.63,0.0,31.58,184,General Academic,0.0,0.0,5.0,60.0,22.0,2.0,1.0,87.0,17.0,17.0,17.0,SUSAN E WAGNER HIGH SCHOOL,800000041731.0,40.588985,-74.130819,10314,Willowbrook
76R460,Susan E. Wagner High School,Common Core Algebra,Algebra_I,2022,64.09,492,11.79,37.6,18.9,31.71,184,General Academic,0.0,0.0,5.0,60.0,22.0,2.0,1.0,87.0,17.0,17.0,17.0,SUSAN E WAGNER HIGH SCHOOL,800000041731.0,40.588985,-74.130819,10314,Willowbrook
76R460,Susan E. Wagner High School,Living Environment,Living_Env,2022,71.46,505,9.5,35.25,20.99,34.26,184,General Academic,0.0,0.0,5.0,60.0,22.0,2.0,1.0,87.0,17.0,17.0,17.0,SUSAN E WAGNER HIGH SCHOOL,800000041731.0,40.588985,-74.130819,10314,Willowbrook
76R470,Concord High School,Common Core Algebra,Algebra_I,2022,55.62,15,46.67,53.33,0.0,0.0,17,Transfer School,0.0,1.0,3.0,89.0,39.0,4.0,1.0,51.0,3.0,2.0,3.0,CONCORD HIGH SCHOOL,800000041751.0,40.61062,-74.087072,10304,Stapleton - St. George
76R600,Ralph R. McKee Career and Technical Education High School,Common Core English,ELA,2022,59.87,24,33.33,66.67,0.0,0.0,69,Career Technical,1.0,0.0,9.0,78.0,37.0,3.0,1.0,81.0,11.0,20.0,15.5,RALPH R MCKEE CAREER-TECH HIGH SCH,800000041733.0,40.64282,-74.079263,10301,Stapleton - St. George
76R600,Ralph R. McKee Career and Technical Education High School,Living Environment,Living_Env,2022,66.11,127,18.11,66.93,0.0,14.96,69,Career Technical,1.0,0.0,9.0,78.0,37.0,3.0,1.0,81.0,11.0,20.0,20.0,RALPH R MCKEE CAREER-TECH HIGH SCH,800000041733.0,40.64282,-74.079263,10301,Stapleton - St. George
76R600,Ralph R. McKee Career and Technical Education High School,Common Core Algebra,Algebra_I,2022,58.57,155,18.71,68.39,0.0,12.9,69,Career Technical,1.0,0.0,9.0,78.0,37.0,3.0,1.0,81.0,11.0,20.0,11.0,RALPH R MCKEE CAREER-TECH HIGH SCH,800000041733.0,40.64282,-74.079263,10301,Stapleton - St. George
76R605,Staten Island Technical High School,Common Core Algebra,Algebra_I,2022,87.7,60,0.0,0.0,75.0,25.0,64,General Academic,0.0,0.0,0.0,49.0,1.0,1.0,1.0,95.0,32.0,29.0,32.0,STATEN ISLAND TECH HIGH SCHOOL,800000041734.0,40.568299,-74.117086,10306,South Beach - Tottenville 
76R605,Staten Island Technical High School,Living Environment,Living_Env,2022,90.82,69,0.0,0.0,71.01,28.99,64,General Academic,0.0,0.0,0.0,49.0,1.0,1.0,1.0,95.0,32.0,29.0,29.0,STATEN ISLAND TECH HIGH SCHOOL,800000041734.0,40.568299,-74.117086,10306,South Beach - Tottenville 
77Q240,Veritas Academy,Common Core English,ELA,2022,69.43,38,0.0,81.58,18.42,0.0,45,General Academic,0.0,0.0,13.0,83.0,19.0,6.0,1.0,86.0,21.0,20.0,20.5,VERITAS ACADEMY,800000077845.0,40.764892,-73.826811,11354,Flushing - Clearview
77Q240,Veritas Academy,Living Environment,Living_Env,2022,73.51,123,10.57,59.35,30.08,0.0,45,General Academic,0.0,0.0,13.0,83.0,19.0,6.0,1.0,86.0,21.0,20.0,20.0,VERITAS ACADEMY,800000077845.0,40.764892,-73.826811,11354,Flushing - Clearview
77Q240,Veritas Academy,Common Core Algebra,Algebra_I,2022,67.27,124,8.06,66.94,25.0,0.0,45,General Academic,0.0,0.0,13.0,83.0,19.0,6.0,1.0,86.0,21.0,20.0,21.0,VERITAS ACADEMY,800000077845.0,40.764892,-73.826811,11354,Flushing - Clearview
77Q241,Queens High School for Language Studies,Common Core English,ELA,2022,74.12,56,0.0,37.5,62.5,0.0,28,General Academic,0.0,0.0,24.0,79.0,5.0,5.0,1.0,90.0,19.0,25.0,22.0,QUEENS HS FOR LANGUAGE STUDIES,800000077846.0,40.764892,-73.826811,11354,Flushing - Clearview
77Q241,Queens High School for Language Studies,Common Core Algebra,Algebra_I,2022,72.45,83,0.0,27.71,72.29,0.0,28,General Academic,0.0,0.0,24.0,79.0,5.0,5.0,1.0,90.0,19.0,25.0,19.0,QUEENS HS FOR LANGUAGE STUDIES,800000077846.0,40.764892,-73.826811,11354,Flushing - Clearview
77Q241,Queens High School for Language Studies,Living Environment,Living_Env,2022,74.04,88,0.0,29.55,70.45,0.0,28,General Academic,0.0,0.0,24.0,79.0,5.0,5.0,1.0,90.0,19.0,25.0,25.0,QUEENS HS FOR LANGUAGE STUDIES,800000077846.0,40.764892,-73.826811,11354,Flushing - Clearview
77Q243,Institute for Health Professions at Cambria Heights,Common Core English,ELA,2022,71.61,112,73.21,16.07,10.71,0.0,38,Career Technical,1.0,0.0,10.0,73.0,14.0,8.0,1.0,86.0,18.0,27.0,22.5,INSTITUTE FOR HEALTH PROFESIONS,800000077850.0,40.698786,-73.74633,11411,Southeast Queens
77Q248,Queens Preparatory Academy,Living Environment,Living_Env,2022,67.4,27,100.0,0.0,0.0,0.0,19,General Academic,0.0,0.0,11.0,71.0,21.0,9.0,1.0,80.0,13.0,24.0,24.0,QUEENS PREPARATORY ACADEMY,800000059097.0,40.66903,-73.757744,11413,Southeast Queens
77Q248,Queens Preparatory Academy,Common Core Algebra,Algebra_I,2022,59.02,41,85.37,0.0,14.63,0.0,19,General Academic,0.0,0.0,11.0,71.0,21.0,9.0,1.0,80.0,13.0,24.0,13.0,QUEENS PREPARATORY ACADEMY,800000059097.0,40.66903,-73.757744,11413,Southeast Queens
77Q248,Queens Preparatory Academy,Common Core English,ELA,2022,66.69,51,84.31,15.69,0.0,0.0,19,General Academic,0.0,0.0,11.0,71.0,21.0,9.0,1.0,80.0,13.0,24.0,18.5,QUEENS PREPARATORY ACADEMY,800000059097.0,40.66903,-73.757744,11413,Southeast Queens
77Q258,Energy Tech High School,Common Core Algebra,Algebra_I,2022,72.2,83,0.0,57.83,26.51,15.66,39,Career Technical,1.0,0.0,7.0,80.0,18.0,3.0,1.0,87.0,23.0,26.0,23.0,ENERGY TECH HIGH SCHOOL,800000077852.0,40.756471,-73.932628,11106,Long Island City - Astoria
77Q258,Energy Tech High School,Living Environment,Living_Env,2022,69.29,87,0.0,60.92,25.29,13.79,39,Career Technical,1.0,0.0,7.0,80.0,18.0,3.0,1.0,87.0,23.0,26.0,26.0,ENERGY TECH HIGH SCHOOL,800000077852.0,40.756471,-73.932628,11106,Long Island City - Astoria
77Q258,Energy Tech High School,Common Core English,ELA,2022,73.84,191,0.0,62.83,23.56,13.61,39,Career Technical,1.0,0.0,7.0,80.0,18.0,3.0,1.0,87.0,23.0,26.0,24.5,ENERGY TECH HIGH SCHOOL,800000077852.0,40.756471,-73.932628,11106,Long Island City - Astoria
77Q260,Frederick Douglass Academy VI High School,Common Core English,ELA,2022,52.28,41,39.02,60.98,0.0,0.0,25,General Academic,0.0,0.0,27.0,80.0,27.0,9.0,1.0,75.0,6.0,13.0,9.5,FREDERICK DOUGLASS ACAD VI HS,800000058111.0,40.601537,-73.763995,11691,Rockaway
77Q260,Frederick Douglass Academy VI High School,Living Environment,Living_Env,2022,56.47,58,43.1,56.9,0.0,0.0,25,General Academic,0.0,0.0,27.0,80.0,27.0,9.0,1.0,75.0,6.0,13.0,13.0,FREDERICK DOUGLASS ACAD VI HS,800000058111.0,40.601537,-73.763995,11691,Rockaway
